chunk_id,source_article,subject,subject_type,predicate,object,object_type,evidence_span
49,Melanoma,Polychemotherapy,drug,does_not_improve_survival,monochemotherapy,drug,Combining multiple chemotherapy agents (polychemotherapy) did not improve survival over monochemotherapy.
49,Melanoma,Dabrafenib and trametinib combination,drug,has_progression_free_survival,3-year PFS of 23% and 5-year PFS of 13%,other,The therapy combination of dabrafenib and trametinib has a 3-year PFS of 23% and a 5-year PFS of 13%.
49,Melanoma,Lifileucel (Amtagvi),drug,approved,United States,organisation,Lifileucel (Amtagvi) is a tumor-derived autologous T-cell immunotherapy that was approved for medical use in the United States in February 2024.
50,Melanoma,Immunotherapy,treatment,treats,Melanoma,disease,Immunotherapy is aimed at stimulating the person's immune system against the tumor to enhance the body's ability to recognize and kill cancer cells.
50,Melanoma,Immunotherapy,treatment,includes,Cytokine therapies,treatment,"The current approach to treating melanoma with immunotherapy includes three broad categories of treatments, including cytokines, immune checkpoint inhibitors, and adoptive cell transfer."
50,Melanoma,Immunotherapy,treatment,includes,Immune checkpoint inhibitors,treatment,"The current approach to treating melanoma with immunotherapy includes three broad categories of treatments, including cytokines, immune checkpoint inhibitors, and adoptive cell transfer."
50,Melanoma,Immunotherapy,treatment,includes,Adoptive cell transfer,treatment,"The current approach to treating melanoma with immunotherapy includes three broad categories of treatments, including cytokines, immune checkpoint inhibitors, and adoptive cell transfer."
50,Melanoma,Cytokine therapies,treatment,includes,Interferon-alpha (IFN-α),drug,Cytokine therapies used for melanoma include IFN-a and IL-2.
50,Melanoma,Cytokine therapies,treatment,includes,Interleukin-2 (IL-2),drug,Cytokine therapies used for melanoma include IFN-a and IL-2.
50,Melanoma,Interleukin-2 (IL-2),drug,treats,Metastatic melanoma,disease,"IL-2 (Proleukin) was the first new therapy approved (1990 EU, 1992 US) for the treatment of metastatic melanoma in 20 years."
50,Melanoma,Immune checkpoint inhibitors,treatment,includes,Anti-CTLA-4 monoclonal antibodies,treatment,"Immune check point inhibitors include anti-CTLA-4 monoclonal antibodies (ipilimumab and tremelimumab), toll-like receptor (TLR) agonists, CD40 agonists, anti-PD-1 (pembrolizumab, pidilizumab, and nivolumab) and PD-L1 antibodies."
50,Melanoma,Immune checkpoint inhibitors,treatment,includes,Anti-PD-1 antibodies,treatment,"Immune check point inhibitors include anti-CTLA-4 monoclonal antibodies (ipilimumab and tremelimumab), toll-like receptor (TLR) agonists, CD40 agonists, anti-PD-1 (pembrolizumab, pidilizumab, and nivolumab) and PD-L1 antibodies."
50,Melanoma,Anti-PD-1 antibodies,treatment,more_effective_than,Anti-CTLA-4 antibodies,treatment,Evidence suggests that anti-PD-1 antibodies are more effective than anti-CTLA4 antibodies with less systemic toxicity.
50,Melanoma,Pembrolizumab,drug,has_progression_free_survival,21%,other,The five-year progression-free survival for immunotherapy with pembrolizumab is 21%.
50,Melanoma,Nivolumab,drug,indicated_for,Stage IIB-C disease,disease,Either medication is indicated in Stage IIB-C disease (or observation after resection without using medication is also a treatment option).
50,Melanoma,Pembrolizumab,drug,indicated_for,Stage IIB-C disease,disease,Either medication is indicated in Stage IIB-C disease (or observation after resection without using medication is also a treatment option).
50,Melanoma,Nivolumab,drug,indicated_for,Stage IIIA-D disease,disease,"For stage IIIA-D disease, resection of tumor may be followed by 12 months of treatment with nivolumab or pembrolizumab or dabrafenib (BRAF inhibitor) plus trametinib (MEK inhibitor) in BRAF gene positive disease."
50,Melanoma,Pembrolizumab,drug,indicated_for,Stage IIIA-D disease,disease,"For stage IIIA-D disease, resection of tumor may be followed by 12 months of treatment with nivolumab or pembrolizumab or dabrafenib (BRAF inhibitor) plus trametinib (MEK inhibitor) in BRAF gene positive disease."
50,Melanoma,Dabrafenib,drug,combination_with,Trametinib,drug,"For stage IIIA-D disease, resection of tumor may be followed by 12 months of treatment with nivolumab or pembrolizumab or dabrafenib (BRAF inhibitor) plus trametinib (MEK inhibitor) in BRAF gene positive disease."
50,Melanoma,Dabrafenib/Trametinib combination,treatment,indicated_for,BRAF gene positive disease,gene,"For stage IIIA-D disease, resection of tumor may be followed by 12 months of treatment with nivolumab or pembrolizumab or dabrafenib (BRAF inhibitor) plus trametinib (MEK inhibitor) in BRAF gene positive disease."
50,Melanoma,Nivolumab,drug,combination_with,Ipilimumab,drug,"In those with stage III or IV disease that cannot be surgically removed, dual checkpoint blockade by combining nivolumab and ipilimumab (anti-CTLA4 inhibitor) followed by maintenance nivolumab is associated with increased survival and has a lower mortality than using either agent alone."
50,Melanoma,Nivolumab/Ipilimumab combination,treatment,more_effective_than,Monotherapy,treatment,A therapeutic approach that includes the combination of different therapies improves overall survival and progression-free survival compared to treatment with the separate immunotherapy drugs alone.
50,Melanoma,Nivolumab/Relatlimab (Opdualag),drug,approved_in,United States (March 2022),organisation,The combination nivolumab/relatlimab (Opdualag) was approved for medical use in the United States in March 2022.
51,Melanoma,Standard excision,other,performed_by,surgeons,organisation,Standard excision is still being done by most surgeons.
51,Melanoma,ill-defined visible surgical margin,other,contributes_to,high recurrence rate,other,This is due to the ill-defined visible surgical margin and the facial location of the lesions...
51,Melanoma,facial location of the lesions,other,contributes_to,high recurrence rate,other,...and the facial location of the lesions (often forcing the surgeon to use a narrow surgical margin).
51,Melanoma,narrow surgical margin,other,contributes_to,high false negative error rate,other,"The narrow surgical margin used, combined with the limitation of the standard 'bread-loafing' technique... results in a high 'false negative' error rate..."
51,Melanoma,bread-loafing technique,other,contributes_to,high false negative error rate,other,"...combined with the limitation of the standard 'bread-loafing' technique of fixed tissue histology, results in a high 'false negative' error rate..."
51,Melanoma,margin control,other,eliminates,false-negative errors,other,Margin control (peripheral margins) is necessary to eliminate the false-negative errors.
51,Melanoma,meta-analysis,other,found,no randomized controlled trials,other,A meta-analysis of the literature in 2014 found no randomized controlled trials of surgical interventions...
51,Melanoma,Mohs surgery,other,has_cure_rate,77% to 95%,other,"Mohs surgery has been done with cure rate reported to be as low as 77%, and as high as 95%..."
51,Melanoma,double scalpel peripheral margin controlled excision,other,approximates,Mohs method,other,The 'double scalpel' peripheral margin controlled excision method approximates the Mohs method...
51,Melanoma,imiquimod,drug,treats,melanocytic nevi,disease,"Some melanocytic nevi... have resolved with an experimental treatment, imiquimod (Aldara) topical cream..."
51,Melanoma,imiquimod,drug,treats,melanoma-in-situ,disease,"...and melanoma-in-situ (lentigo maligna) have resolved with an experimental treatment, imiquimod (Aldara) topical cream..."
51,Melanoma,surgical excision,other,combined_with,topical Aldara cream,drug,Some derma-surgeons are combining the two methods: surgically excising the cancer and then treating the area with Aldara cream postoperatively...
51,Melanoma,tazarotene,drug,has_insufficient_evidence,adjuvant use,other,"While some studies have suggested the adjuvant use of topical tazarotene, the current evidence is insufficient to recommend it..."
51,Melanoma,radiation therapy,other,used_for,locally or regionally advanced melanoma,disease,Radiation therapy is often used after surgical resection for patients with locally or regionally advanced melanoma...
51,Melanoma,radiation therapy,other,used_for,unresectable distant metastases,disease,...or for patients with unresectable distant metastases.
51,Melanoma,kilovoltage x-ray beams,other,has_property,maximum radiation dose occurs close to skin surface,other,Kilovoltage x-ray beams are often used for these treatments and have the property that the maximum radiation dose occurs close to the skin surface.
51,Melanoma,radiation therapy,other,reduces,local recurrence rate,other,It may reduce the rate of local recurrence but does not prolong survival.
51,Melanoma,radioimmunotherapy,other,investigated_for,metastatic melanoma,disease,Radioimmunotherapy of metastatic melanoma is currently under investigation.
51,Melanoma,radiotherapy,other,used_for,palliation of metastatic melanoma,other,Radiotherapy has a role in the palliation of metastatic melanoma.
52,Melanoma,tumor thickness in millimeters (Breslow's depth),other,affects_prognosis,melanoma prognosis,disease,"Factors that affect prognosis include: tumor thickness in millimeters (Breslow's depth),"
52,Melanoma,depth related to skin structures (Clark level),other,affects_prognosis,melanoma prognosis,disease,"depth related to skin structures (Clark level),"
52,Melanoma,type of melanoma,disease,affects_prognosis,melanoma prognosis,disease,"type of melanoma,"
52,Melanoma,presence of ulceration,other,affects_prognosis,melanoma prognosis,disease,"presence of ulceration,"
52,Melanoma,presence of lymphatic/perineural invasion,other,affects_prognosis,melanoma prognosis,disease,"presence of lymphatic/perineural invasion,"
52,Melanoma,presence of tumor-infiltrating lymphocytes,other,improves_prognosis,melanoma prognosis,disease,"presence of tumor-infiltrating lymphocytes (if present, prognosis is better),"
52,Melanoma,location of lesion,other,affects_prognosis,melanoma prognosis,disease,"location of lesion,"
52,Melanoma,presence of satellite lesions,other,affects_prognosis,melanoma prognosis,disease,"presence of satellite lesions, and"
52,Melanoma,presence of regional or distant metastasis,other,affects_prognosis,melanoma prognosis,disease,presence of regional or distant metastasis.
52,Melanoma,certain types of melanoma,disease,have_worse_prognosis,melanoma prognosis,disease,"Certain types of melanoma have worse prognoses, but this is explained by their thickness."
52,Melanoma,thickness,other,explains_worse_prognosis,certain types of melanoma,disease,but this is explained by their thickness.
52,Melanoma,less invasive melanomas,disease,have_better_prognosis,melanoma prognosis,disease,"Less invasive melanomas, even with lymph node metastases, carry a better prognosis"
52,Melanoma,deep melanomas without regional metastasis,disease,have_worse_prognosis,melanoma prognosis,disease,than deep melanomas without regional metastasis at the time of staging.
52,Melanoma,number of nodes with malignancy,other,is_important_factor,melanoma prognosis,disease,one of the most important factors is the number of nodes with malignancy.
52,Melanoma,micrometastases,other,have_more_favorable_prognosis,melanoma prognosis,disease,"micrometastases, in which malignancy is only microscopic, have a more favorable prognosis"
52,Melanoma,macrometastases,other,have_worse_prognosis,melanoma prognosis,disease,than macrometastases.
52,Melanoma,malignancy detectable by polymerase chain reaction (PCR),other,have_better_prognosis,melanoma prognosis,disease,"if malignancy is only detectable by polymerase chain reaction (PCR), the prognosis is better."
52,Melanoma,macro-metastases with extracapsular extension,other,have_worse_prognosis,melanoma prognosis,disease,"if nodes are matted or if there is extracapsular extension, the prognosis is worse still."
52,Melanoma,Stage IV melanoma,disease,has_five_year_survival_rate,34.6%,other,five-year survival in the United States was 34.6% for people diagnosed between 2015 and 2021.
52,Melanoma,metastases to skin and lungs,other,have_better_prognosis,melanoma prognosis,disease,Metastases to the skin and lungs have a better prognosis.
52,Melanoma,"metastases to brain, bone, and liver",other,have_worse_prognosis,melanoma prognosis,disease,"Metastases to the brain, bone, and liver are associated with a worse prognosis."
52,Melanoma,metastasis with unknown primary tumor location,other,have_better_survival,melanoma prognosis,disease,Survival is better with metastasis in which the location of the primary tumor is unknown.
52,Melanoma,200 genes,gene,are_prognostic,melanoma prognosis,disease,About 200 genes are prognostic in melanoma
52,Melanoma,MCM6,gene,is_unfavorable_gene,melanoma prognosis,disease,Examples of unfavorable genes are MCM6 and TIMELESS
52,Melanoma,TIMELESS,gene,is_unfavorable_gene,melanoma prognosis,disease,Examples of unfavorable genes are MCM6 and TIMELESS
52,Melanoma,WIPI1,gene,is_favorable_gene,melanoma prognosis,disease,an example of a favorable gene is WIPI1.
52,Melanoma,increased neutrophil-to-lymphocyte ratio,other,associated_with_worse_outcomes,melanoma prognosis,disease,An increased neutrophil-to-lymphocyte ratio is associated with worse outcomes.
53,Melanoma,Melanoma,disease,occurred_in,people,other,"Globally, in 2012, melanoma occurred in 232,000 people and resulted in 55,000 deaths."
53,Melanoma,Melanoma,disease,resulted_in,deaths,other,"Globally, in 2012, melanoma occurred in 232,000 people and resulted in 55,000 deaths."
53,Melanoma,Australia,organisation,has_highest_rate_of,Melanoma,disease,Australia and New Zealand have the highest rates of melanoma in the world.
53,Melanoma,New Zealand,organisation,has_highest_rate_of,Melanoma,disease,Australia and New Zealand have the highest rates of melanoma in the world.
53,Melanoma,Melanoma,disease,more_common_in,Caucasian,other,It has become more common in the last 20 years in areas that are mostly Caucasian.
53,Melanoma,Melanoma,disease,resulted_in_deaths,population,other,"In 2012, deaths from melanoma occurred in 7.3–9.8 per 100,000 population."
53,Melanoma,Melanoma,disease,is_third_most_common_cancer_in,Australia,organisation,"In Australia, melanoma is the third most common cancer in both sexes."
53,Melanoma,Melanoma,disease,incidence_higher_than,Lung cancer,disease,"its incidence is higher than for lung cancer, although the latter accounts for more deaths."
53,Melanoma,Australia,organisation,diagnosed_with,Melanoma,disease,"it is estimated that in 2012, more than 12,000 Australians were diagnosed with melanoma."
53,Melanoma,Australia,organisation,has_significance,Melanoma,disease,Melanoma incidence in Australia is a matter of significance.
53,Melanoma,Australia,organisation,incidence_increased_by,Melanoma,disease,Australian melanoma incidence has increased by more than 30 per cent between 1991 and 2009.
53,Melanoma,Australia,organisation,age_standardized_incidence_rates_higher_than,World average,other,"Australian melanoma age-standardized incidence rates were, as of 2008, at least 12 times higher than the world average."
53,Melanoma,Australia,organisation,has_highest_incidence,Melanoma,disease,"Australian melanoma incidence is, by some margin, the highest in the world."
53,Melanoma,Australia,organisation,has_highest_age_standardized_cancer_incidence,Melanoma,disease,"Overall age-standardized cancer incidence in Australia is the highest in the world, and this is attributable to melanoma alone."
53,Melanoma,Australia,organisation,age_standardized_cancer_incidence_similar_to,New Zealand,organisation,"Age-standardized overall cancer incidence is similar to New Zealand, but there is a statistically significant difference between Australia and all other parts of the developed world."
53,Melanoma,Australia,organisation,has_statistically_significant_difference_in_age_standardized_cancer_incidence,Developed world,other,"Age-standardized overall cancer incidence is similar to New Zealand, but there is a statistically significant difference between Australia and all other parts of the developed world."
54,Melanoma,United States,organisation,has_death_rate,"1.40 deaths per 100,000 people",other,"In the United States, about 8-9,000 people die from melanoma a year, and the death rate from melanoma is 1.40 deaths per 100,000 people."
54,Melanoma,melanoma,disease,incidence_increased_from_to,"8.8 cases per 100,000 people in 1975 to 27.7 cases per 100,000 people in 2021",other,"The incidence of melanoma in the United States increased from 8.8 cases per 100,000 people in 1975 to 27.7 cases per 100,000 people in 2021."
54,Melanoma,melanoma,disease,mortality_decreased_annually,6.1% annually from 2013 to 2017 and 1.4% annually from 2017 to 2022,other,The annual mortality from melanoma decreased 6.1% annually from 2013 to 2017 and 1.4% annually from 2017 to 2022.
54,Melanoma,treatment_advances,other,caused,melanoma_mortality_decline,other,Advances in treatment are believed to have caused the rapid decline in mortality over the last decade.
54,Melanoma,United States,organisation,has_cases,"100,640 cases of melanoma in 2024",other,"In 2024, in the United States, there were 100,640 cases of melanoma and 8290 deaths."
54,Melanoma,United States,organisation,has_deaths,8290 deaths from melanoma in 2024,other,"In 2024, in the United States, there were 100,640 cases of melanoma and 8290 deaths."
54,Melanoma,melanoma_in_situ,disease,is_confined_to,epidermis,other,"There were also 107,240 cases of melanoma in situ, in which melanoma is confined to the epidermis."
54,Melanoma,melanoma,disease,more_common_in,whites,other,Melanoma is more than 20 times more common in whites than in African Americans.
54,Melanoma,melanoma,disease,lifetime_risk,2.5% (1 in 40) for whites,other,"Overall, the lifetime risk of getting melanoma is about 2.5% (1 in 40) for whites, 0.1% (1 in 1,000) for African Americans, and 0.5% (1 in 200) for Mexicans."
54,Melanoma,melanoma,disease,risk_increases_with_age,average diagnosis age of 63,other,The risk of melanoma increases as people age. The average age of people when the disease is diagnosed is 63.
54,Melanoma,melanoma,disease,80_percent_diagnosed_over_50_years,80% of all cases diagnosed in people older than 50 years,other,80% of all cases of melanoma (globally) are diagnosed in people older than 50 years.
55,Melanoma,Melanoma,disease,evidence_for_occurrence_in,antiquity,other,"evidence for its occurrence in antiquity is rather scarce. However, one example lies in a 1960s examination of nine Peruvian mummies"
55,Melanoma,John Hunter,other,operated_on,metastatic melanoma,disease,John Hunter is reported to be the first to operate on metastatic melanoma in 1787
55,Melanoma,Tumor,other,preserved_in,Hunterian Museum of the Royal College of Surgeons of England,organisation,The excised tumor was preserved in the Hunterian Museum of the Royal College of Surgeons of England
55,Melanoma,René Laennec,other,described,melanoma,disease,The French physician René Laennec was the first to describe melanoma as a disease entity
55,Melanoma,William Norris,other,presented,melanoma,disease,"The first English-language report of melanoma was presented by an English general practitioner from Stourbridge, William Norris, in 1820"
55,Melanoma,William Norris,other,remarked_on,familial predisposition for development of melanoma,disease,He remarked that there is a familial predisposition for development of melanoma (Eight Cases of Melanosis with Pathological and Therapeutical Remarks on That Disease)
55,Melanoma,William Norris,other,suggested_link_between,nevi,disease,Norris was also a pioneer in suggesting a link between nevi and melanoma
55,Melanoma,William Norris,other,suggested_link_between,melanoma and environmental exposures,other,"the possibility of a relationship between melanoma and environmental exposures, by observing that most of his patients had pale complexions"
55,Melanoma,William Norris,other,described,amelanotic melanoma,disease,He also described that melanomas could be amelanotic
55,Melanoma,William Norris,other,described,metastatic nature of melanoma,disease,later showed the metastatic nature of melanoma by observing that they can disseminate to other visceral organs
55,Melanoma,Samuel Cooper,other,acknowledged,advanced melanoma as untreatable,disease,The first formal acknowledgment of advanced melanoma as untreatable came from Samuel Cooper in 1840
56,Melanoma,Melanoma,disease,is_a,Melanocytic tumor,disease,The word melanoma has a long history of being used in a broader sense to refer to any melanocytic tumor...
56,Melanoma,Pharmacotherapy research,other,targets,Un-resectable or metastatic melanoma,disease,Pharmacotherapy research for un-resectable or metastatic melanoma is ongoing.
56,Melanoma,Adoptive cell therapy,drug,tested_for,Metastatic melanoma,disease,"In clinical research, adoptive cell therapy and gene therapy, are being tested."
56,Melanoma,Gene therapy,drug,tested_for,Metastatic melanoma,disease,"In clinical research, adoptive cell therapy and gene therapy, are being tested."
56,Melanoma,Adoptive cell therapy (ACT) using TILs,drug,developed_by,National Cancer Institute (NCI),organisation,Two kinds of experimental treatments developed at the National Cancer Institute (NCI) have been used in metastatic melanoma...
56,Melanoma,Adoptive transfer of genetically altered autologous lymphocytes,drug,depends_on,T cell receptors (TCRs),other,The second treatment... depends on delivering genes that encode so-called T cell receptors (TCRs)...
56,Melanoma,TIL therapy following lymphodepletion,drug,results_in,Durable complete response,other,TIL therapy following lymphodepletion can result in durable complete response in a variety of setups.
56,Melanoma,Cancer vaccine,drug,shows_benefit_against,Melanoma,disease,A cancer vaccine showed modest benefit in late-stage testing in 2009 against melanoma.
57,Melanoma,Melanoma,disease,has_mutation,B-Raf gene,gene,About 60% of melanomas contain a mutation in the B-Raf gene.
57,Melanoma,Vemurafenib,drug,inhibits,B-Raf,gene,Early clinical trials suggested that B-Raf inhibitors including Plexxicon's vemurafenib could lead to substantial tumor regression...
57,Melanoma,Vemurafenib,drug,developed_by,Plexxicon,organisation,Early clinical trials suggested that B-Raf inhibitors including Plexxicon's vemurafenib could lead to substantial tumor regression...
57,Melanoma,Vemurafenib,drug,approved_by,FDA,organisation,"In August 2011, Vemurafenib received FDA approval for the treatment of late-stage melanoma."
57,Melanoma,Vemurafenib,drug,treats,Melanoma (late-stage),disease,"In August 2011, Vemurafenib received FDA approval for the treatment of late-stage melanoma."
57,Melanoma,Dabrafenib,drug,inhibits,BRAF,gene,"In May 2013, the US FDA approved dabrafenib as a single-agent treatment for patients with BRAF V600E mutation-positive advanced melanoma."
57,Melanoma,Dabrafenib,drug,approved_by,FDA,organisation,"In May 2013, the US FDA approved dabrafenib as a single-agent treatment for patients with BRAF V600E mutation-positive advanced melanoma."
57,Melanoma,Dabrafenib,drug,combined_with,Trametinib,drug,"In October 2012, a study reported that combining Dabrafenib with a MEK inhibitor trametinib led to even better outcomes."
57,Melanoma,Trametinib,drug,inhibits,MEK,gene,"In October 2012, a study reported that combining Dabrafenib with a MEK inhibitor trametinib led to even better outcomes."
57,Melanoma,Dabrafenib + Trametinib,drug,approved_by,FDA,organisation,"In January 2014, the FDA approved the combination of dabrafenib and trametinib for the treatment of people with BRAF V600E/K-mutant metastatic melanoma."
57,Melanoma,Encorafenib,drug,inhibits,BRAF,gene,"In June 2018, the FDA approved the combination of a BRAF inhibitor encorafenib and a MEK inhibitor binimetinib for the treatment of un-resectable or metastatic melanoma with a BRAF V600E or V600K mutation."
57,Melanoma,Binimetinib,drug,inhibits,MEK,gene,"In June 2018, the FDA approved the combination of a BRAF inhibitor encorafenib and a MEK inhibitor binimetinib for the treatment of un-resectable or metastatic melanoma with a BRAF V600E or V600K mutation."
57,Melanoma,Encorafenib + Binimetinib,drug,approved_by,FDA,organisation,"In June 2018, the FDA approved the combination of a BRAF inhibitor encorafenib and a MEK inhibitor binimetinib for the treatment of un-resectable or metastatic melanoma with a BRAF V600E or V600K mutation."
57,Melanoma,EphA2,protein,causes_resistance_to,BRAF inhibitors,drug,Eventual resistance to BRAF and MEK inhibitors may be due to a cell surface protein known as EphA2 which is now being investigated.
57,Melanoma,EphA2,protein,causes_resistance_to,MEK inhibitors,drug,Eventual resistance to BRAF and MEK inhibitors may be due to a cell surface protein known as EphA2 which is now being investigated.
58,Melanoma,Ipilimumab,drug,developed_by,Bristol Myers Squibb,organisation,the Bristol Myers Squibb pharmaceutical company reported the clinical findings of their drug ipilimumab
58,Melanoma,Ipilimumab,drug,increases_median_survival,advanced melanoma patients,disease,the study found an increase in median survival from 6.4 to 10 months in patients with advanced melanomas treated with the monoclonal ipilimumab
58,Melanoma,Ipilimumab,drug,compared_to,experimental vaccine,other,versus an experimental vaccine
58,Melanoma,Ipilimumab,drug,approved_by,FDA,organisation,Ipilimumab was approved by the FDA in March 2011 to treat patients with late-stage melanoma
58,Melanoma,Ipilimumab,drug,combined_with,Dacarbazine,drug,a clinical trial of ipilimumab plus dacarbazine combined this immune system booster with the standard chemotherapy drug
58,Melanoma,Ipilimumab,drug,increases_median_survival,late-stage melanoma patients,disease,it showed an increase in median survival for these late-stage patients to 11 months instead of the 9 months normally seen
58,Melanoma,Ipilimumab,drug,has_cost,"$120,000",other,"a course of treatment costs $120,000"
58,Melanoma,Ipilimumab,drug,has_serious_adverse_side_effects,patients,other,though serious adverse side effects were seen in some patients
58,Melanoma,High-resolution ultrasound scanning,other,enables_surveillance_of,metastatic burden to sentinel lymph nodes,other,Advances in high-resolution ultrasound scanning have enabled surveillance of metastatic burden to the sentinel lymph nodes
58,Melanoma,Screening and Surveillance of Ultrasound in Melanoma trial (SUNMEL),organisation,evaluates,ultrasound as alternative to invasive surgical methods,other,The Screening and Surveillance of Ultrasound in Melanoma trial (SUNMEL) is evaluating ultrasound as an alternative to invasive surgical methods
59,Melanoma,Talimogene laherparepvec,drug,treats,melanoma,disease,Talimogene laherparepvec (T-VEC) ... was shown to be useful against metastatic melanoma in 2015
59,Melanoma,Oncolytic virotherapy,other,part_of,virotherapy,other,Oncolytic virotherapy is a promising branch of virotherapy
59,Melanoma,Oncolytic viruses,other,increases,metabolism,other,"viruses can increase metabolism, reduce anti-tumor immunity, and disorganize vasculature"
59,Melanoma,Oncolytic viruses,other,reduces,anti-tumor immunity,other,"viruses can increase metabolism, reduce anti-tumor immunity, and disorganize vasculature"
59,Melanoma,Oncolytic viruses,other,disorganizes,vasculature,other,"viruses can increase metabolism, reduce anti-tumor immunity, and disorganize vasculature"
59,Melanoma,Antiretrovirals,drug,inhibits,human endogenous retroviruses,gene,The rationale behind this lies in their potential to inhibit human endogenous retroviruses
59,Melanoma,Antiretrovirals,drug,treats,melanoma,disease,Antiretrovirals have been tested in vitro against melanoma
59,Melanoma,Lamivudine,drug,downregulates,human endogenous retroviruses,gene,"antiretroviral drugs, including lamivudine ... can effectively downregulate the expression of human endogenous retroviruses"
59,Melanoma,Doravirine,drug,downregulates,human endogenous retroviruses,gene,"antiretroviral drugs, including ... doravirine ... can effectively downregulate the expression of human endogenous retroviruses"
59,Melanoma,Cabotegravir,drug,downregulates,human endogenous retroviruses,gene,"antiretroviral drugs, including ... cabotegravir ... can effectively downregulate the expression of human endogenous retroviruses"
59,Melanoma,Antiretrovirals,drug,reduces,cell growth,other,they can effectively downregulate ... and reduce cell growth and invasiveness
59,Melanoma,Antiretrovirals,drug,enhances,immune checkpoint therapies,other,they also enhance the potential of immune checkpoint therapies
59,Melanoma,Antiretrovirals,drug,addresses,resistance mechanisms,other,they have shown promise in addressing resistance mechanisms that emerge following prolonged treatment
59,Melanoma,Dabrafenib,drug,treats,melanoma,disease,resistance mechanisms that emerge following prolonged treatment with BRAF inhibitors like dabrafenib
59,Melanoma,AZ628,drug,treats,melanoma,disease,resistance mechanisms that emerge following prolonged treatment with BRAF inhibitors like ... AZ628
59,Melanoma,miR-139-5p,gene,inhibits,cell proliferation,other,"Overexpression of miR-139-5p has been shown to inhibit cell proliferation, migration, and invasion"
59,Melanoma,miR-139-5p,gene,induces,apoptosis,other,Overexpression of miR-139-5p ... induces apoptosis in melanoma cells
59,Melanoma,miR-139-5p,gene,downregulates,IGF1R,gene,These effects are associated with the downregulation of IGF1R
59,Melanoma,IGF1R,gene,part_of,PI3K/AKT signaling pathway,pathway,a receptor that activates the PI3K/AKT signaling pathway
59,Melanoma,miR-139-5p,gene,reduces,melanoma cell aggressiveness,other,"By suppressing IGF1R-mediated signaling, miR-139-5p reduces melanoma cell aggressiveness"
60,Trastuzumab,Trastuzumab,drug,treats,breast cancer,disease,"Trastuzumab, sold under the brand name Herceptin among others, is a monoclonal antibody used to treat breast cancer and stomach cancer."
60,Trastuzumab,Trastuzumab,drug,treats,stomach cancer,disease,"Trastuzumab, sold under the brand name Herceptin among others, is a monoclonal antibody used to treat breast cancer and stomach cancer."
60,Trastuzumab,Trastuzumab,drug,targets,HER2 receptor,gene,Trastuzumab works by binding to the HER2 receptor and slowing down cell replication.
60,Trastuzumab,Trastuzumab,drug,administered_by,intravenous injection,other,Trastuzumab is given by slow injection into a vein and injection just under the skin.
60,Trastuzumab,Trastuzumab,drug,administered_by,subcutaneous injection,other,Trastuzumab is given by slow injection into a vein and injection just under the skin.
60,Trastuzumab,Trastuzumab,drug,has_side_effect,fever,other,"Common side effects include fever, infection, cough, headache, trouble sleeping, and rash."
60,Trastuzumab,Trastuzumab,drug,has_side_effect,infection,other,"Common side effects include fever, infection, cough, headache, trouble sleeping, and rash."
60,Trastuzumab,Trastuzumab,drug,has_side_effect,cough,other,"Common side effects include fever, infection, cough, headache, trouble sleeping, and rash."
60,Trastuzumab,Trastuzumab,drug,has_side_effect,headache,other,"Common side effects include fever, infection, cough, headache, trouble sleeping, and rash."
60,Trastuzumab,Trastuzumab,drug,has_side_effect,trouble sleeping,other,"Common side effects include fever, infection, cough, headache, trouble sleeping, and rash."
60,Trastuzumab,Trastuzumab,drug,has_side_effect,rash,other,"Common side effects include fever, infection, cough, headache, trouble sleeping, and rash."
60,Trastuzumab,Trastuzumab,drug,has_side_effect,heart failure,other,"Other severe side effects include heart failure, allergic reactions, and lung disease."
60,Trastuzumab,Trastuzumab,drug,has_side_effect,allergic reactions,other,"Other severe side effects include heart failure, allergic reactions, and lung disease."
60,Trastuzumab,Trastuzumab,drug,has_side_effect,lung disease,other,"Other severe side effects include heart failure, allergic reactions, and lung disease."
60,Trastuzumab,Trastuzumab,drug,may_harm,baby,other,Use during pregnancy may harm the baby.
60,Trastuzumab,Trastuzumab,drug,approved_in,United States,organisation,"Trastuzumab was approved for medical use in the United States in September 1998, and in the European Union in August 2000."
60,Trastuzumab,Trastuzumab,drug,approved_in,European Union,organisation,"Trastuzumab was approved for medical use in the United States in September 1998, and in the European Union in August 2000."
60,Trastuzumab,Trastuzumab,drug,listed_in,World Health Organization's List of Essential Medicines,organisation,It is on the World Health Organization's List of Essential Medicines.
60,Trastuzumab,Trastuzumab,drug,sold_under_brand_name,Herceptin,other,"Trastuzumab, sold under the brand name Herceptin among others, is a monoclonal antibody used to treat breast cancer and stomach cancer."
60,Trastuzumab,Trastuzumab,drug,inhibits_cell_replication,cell replication,other,Trastuzumab works by binding to the HER2 receptor and slowing down cell replication.
61,Trastuzumab,Trastuzumab,drug,used_in_combination_with,Chemotherapy,drug,"The safety and efficacy of trastuzumab-containing combination therapies (with chemotherapy, hormone blockers, or lapatinib) for the treatment of metastatic breast cancer."
61,Trastuzumab,Trastuzumab,drug,used_in_combination_with,Hormone blockers,drug,"The safety and efficacy of trastuzumab-containing combination therapies (with chemotherapy, hormone blockers, or lapatinib) for the treatment of metastatic breast cancer."
